ID,travel_time
Truck254,562.0
Truck260,551.0
Truck154,820.0
Truck294,470.0
Truck290,482.0
Truck190,735.0
Truck177,771.0
Truck193,735.0
Truck270,540.0
Truck103,961.0
Truck199,722.0
Truck268,547.0
Truck205,708.0
Truck231,643.0
Truck282,513.0
Truck296,478.0
Truck322,415.0
Truck230,646.0
Truck224,662.0
Truck194,739.0
Truck235,642.0
Truck286,518.0
Truck266,569.0
Truck185,776.0
Truck274,551.0
Truck283,533.0
Truck319,446.0
Truck344,388.0
Truck176,809.0
Truck182,794.0
Truck317,459.0
Truck258,605.0
Truck272,571.0
Truck255,617.0
Truck300,503.0
Truck219,709.0
Truck312,479.0
Truck264,603.0
Truck295,530.0
Truck289,546.0
Truck246,654.0
Truck221,721.0
Truck225,712.0
Truck173,844.0
Truck215,741.0
Truck302,522.0
Truck298,533.0
Truck243,675.0
Truck234,696.0
Truck301,531.0
Truck195,799.0
Truck307,523.0
Truck311,515.0
Truck275,606.0
Truck237,702.0
Truck303,538.0
Truck279,609.0
Truck280,607.0
Truck334,476.0
Truck262,662.0
Truck339,473.0
Truck259,676.0
Truck288,603.0
Truck281,624.0
Truck346,459.0
Truck355,440.0
Truck359,430.0
Truck285,619.0
Truck218,786.0
Truck343,477.0
Truck287,618.0
Truck329,519.0
Truck276,650.0
Truck299,595.0
Truck256,701.0
Truck371,417.0
Truck324,535.0
Truck372,418.0
Truck337,510.0
Truck269,681.0
Truck206,844.0
Truck308,590.0
Truck304,604.0
Truck398,371.0
Truck365,461.0
Truck358,480.0
Truck336,536.0
Truck250,754.0
Truck341,530.0
Truck356,491.0
Truck323,579.0
Truck363,479.0
Truck333,557.0
Truck261,744.0
Truck347,533.0
Truck292,670.0
Truck313,621.0
Truck394,416.0
Truck332,572.0
Truck248,784.0
Truck348,539.0
Truck247,798.0
Truck345,556.0
Truck340,574.0
Truck351,549.0
Truck378,480.0
Truck318,632.0
Truck362,524.0
Truck366,514.0
Truck342,582.0
Truck375,506.0
Truck400,450.0
Truck327,638.0
Truck330,632.0
Truck284,749.0
Truck314,675.0
Truck309,692.0
Truck328,642.0
Truck331,637.0
Truck293,734.0
Truck389,494.0
Truck391,490.0
Truck421,416.0
Truck456,326.0
Truck410,449.0
Truck399,481.0
Truck335,642.0
Truck320,680.0
Truck357,590.0
Truck310,708.0
Truck352,613.0
Truck271,820.0
Truck382,546.0
Truck434,416.0
Truck465,341.0
Truck291,783.0
Truck353,629.0
Truck376,570.0
Truck390,536.0
Truck350,644.0
Truck419,474.0
Truck424,459.0
Truck418,475.0
Truck420,470.0
Truck388,557.0
Truck321,728.0
Truck278,838.0
Truck367,621.0
Truck368,617.0
Truck364,629.0
Truck402,534.0
Truck297,800.0
Truck306,775.0
Truck380,596.0
Truck426,482.0
Truck474,362.0
Truck392,568.0
Truck403,544.0
Truck393,577.0
Truck395,574.0
Truck464,400.0
Truck384,608.0
Truck370,651.0
Truck432,499.0
Truck445,469.0
Truck386,615.0
Truck425,524.0
Truck377,647.0
Truck349,721.0
Truck428,521.0
Truck444,481.0
Truck451,466.0
Truck436,504.0
Truck452,464.0
Truck397,605.0
Truck433,516.0
Truck417,557.0
Truck379,655.0
Truck459,455.0
Truck407,586.0
Truck422,550.0
Truck413,576.0
Truck453,484.0
Truck466,450.0
Truck493,385.0
Truck373,695.0
Truck385,665.0
Truck401,625.0
Truck374,703.0
Truck457,506.0
Truck440,549.0
Truck405,641.0
Truck430,576.0
Truck473,472.0
Truck427,588.0
Truck414,627.0
Truck408,643.0
Truck354,779.0
Truck438,569.0
Truck454,530.0
Truck416,634.0
Truck431,605.0
Truck338,842.0
Truck412,660.0
Truck506,427.0
Truck360,793.0
Truck450,569.0
Truck396,706.0
Truck489,480.0
Truck462,546.0
Truck499,462.0
Truck487,493.0
Truck537,368.0
Truck381,765.0
Truck461,569.0
Truck492,489.0
Truck463,566.0
Truck406,709.0
Truck435,639.0
Truck409,707.0
Truck479,533.0
Truck552,349.0
Truck447,615.0
Truck469,560.0
Truck500,481.0
Truck415,698.0
Truck442,629.0
Truck468,565.0
Truck536,400.0
Truck496,504.0
Truck488,529.0
Truck423,701.0
Truck361,865.0
Truck484,558.0
Truck471,595.0
Truck498,526.0
Truck460,632.0
Truck549,414.0
Truck429,715.0
Truck470,611.0
Truck449,668.0
Truck448,673.0
Truck458,649.0
Truck497,557.0
Truck446,683.0
Truck411,775.0
Truck541,458.0
Truck525,500.0
Truck472,631.0
Truck505,552.0
Truck369,894.0
Truck477,625.0
Truck515,533.0
Truck467,655.0
Truck475,640.0
Truck439,732.0
Truck501,577.0
Truck478,633.0
Truck511,554.0
Truck495,595.0
Truck383,879.0
Truck545,475.0
Truck535,501.0
Truck553,456.0
Truck547,472.0
Truck529,519.0
Truck504,584.0
Truck595,363.0
Truck437,763.0
Truck491,629.0
Truck387,890.0
Truck510,581.0
Truck443,762.0
Truck508,600.0
Truck526,555.0
Truck404,865.0
Truck555,490.0
Truck503,622.0
Truck482,674.0
Truck514,601.0
Truck567,471.0
Truck485,679.0
Truck519,599.0
Truck476,705.0
Truck513,618.0
Truck544,539.0
Truck502,645.0
Truck483,696.0
Truck520,605.0
Truck540,555.0
Truck559,513.0
Truck610,384.0
Truck522,605.0
Truck532,583.0
Truck528,596.0
Truck548,546.0
Truck521,622.0
Truck638,328.0
Truck512,649.0
Truck531,606.0
Truck566,519.0
Truck534,600.0
Truck481,739.0
Truck590,464.0
Truck305,1185.0
Truck546,582.0
Truck563,542.0
Truck524,639.0
Truck561,551.0
Truck556,564.0
Truck579,511.0
Truck523,657.0
Truck530,639.0
Truck455,830.0
Truck486,752.0
Truck618,424.0
Truck587,508.0
Truck509,704.0
Truck554,589.0
Truck490,750.0
Truck507,712.0
Truck592,499.0
Truck569,560.0
Truck589,511.0
Truck516,693.0
Truck518,692.0
Truck582,539.0
Truck608,474.0
Truck605,488.0
Truck615,463.0
Truck527,689.0
Truck594,519.0
Truck564,604.0
Truck570,591.0
Truck441,924.0
Truck609,504.0
Truck517,736.0
Truck636,436.0
Truck558,632.0
Truck580,579.0
Truck557,642.0
Truck577,595.0
Truck670,361.0
Truck543,683.0
Truck571,621.0
Truck596,561.0
Truck584,592.0
Truck593,574.0
Truck551,680.0
Truck643,452.0
Truck578,618.0
Truck612,533.0
Truck620,514.0
Truck662,409.0
Truck480,867.0
Truck494,833.0
Truck598,576.0
Truck568,654.0
Truck621,525.0
Truck623,524.0
Truck646,473.0
Truck652,458.0
Truck585,629.0
Truck542,735.0
Truck607,576.0
Truck649,473.0
Truck659,448.0
Truck550,721.0
Truck625,538.0
Truck725,290.0
Truck581,652.0
Truck599,609.0
Truck573,676.0
Truck674,423.0
Truck602,607.0
Truck583,659.0
Truck604,604.0
Truck560,716.0
Truck565,708.0
Truck644,510.0
Truck588,654.0
Truck575,690.0
Truck624,572.0
Truck640,532.0
Truck656,492.0
Truck601,633.0
Truck639,540.0
Truck689,423.0
Truck645,534.0
Truck611,620.0
Truck562,743.0
Truck647,533.0
Truck574,715.0
Truck591,681.0
Truck633,577.0
Truck690,433.0
Truck600,659.0
Truck678,464.0
Truck696,423.0
Truck622,611.0
Truck661,516.0
Truck676,485.0
Truck533,849.0
Truck619,643.0
Truck726,377.0
Truck651,569.0
Truck694,461.0
Truck657,557.0
Truck648,578.0
Truck635,625.0
Truck653,581.0
Truck614,678.0
Truck666,553.0
Truck705,459.0
Truck735,385.0
Truck632,643.0
Truck626,659.0
Truck672,546.0
Truck685,516.0
Truck668,557.0
Truck539,886.0
Truck641,633.0
Truck617,697.0
Truck597,748.0
Truck660,589.0
Truck616,701.0
Truck691,524.0
Truck576,812.0
Truck673,573.0
Truck538,909.0
Truck663,599.0
Truck684,545.0
Truck586,795.0
Truck606,746.0
Truck654,626.0
Truck630,688.0
Truck634,679.0
Truck650,639.0
Truck629,695.0
Truck714,480.0
Truck637,677.0
Truck700,518.0
Truck627,707.0
Truck682,574.0
Truck693,551.0
Truck658,642.0
Truck763,384.0
Truck603,787.0
Truck709,522.0
Truck642,689.0
Truck692,568.0
Truck664,644.0
Truck681,607.0
Truck716,523.0
Truck702,559.0
Truck742,462.0
Truck767,409.0
Truck723,521.0
Truck718,534.0
Truck665,670.0
Truck752,450.0
Truck717,544.0
Truck628,765.0
Truck749,465.0
Truck758,449.0
Truck730,520.0
Truck704,587.0
Truck677,660.0
Truck776,416.0
Truck655,724.0
Truck750,486.0
Truck698,622.0
Truck613,838.0
Truck708,599.0
Truck727,558.0
Truck703,619.0
Truck798,381.0
Truck722,575.0
Truck675,697.0
Truck729,563.0
Truck770,467.0
Truck724,584.0
Truck680,696.0
Truck631,822.0
Truck697,657.0
Truck732,569.0
Truck736,560.0
Truck771,475.0
Truck745,541.0
Truck687,687.0
Truck806,388.0
Truck747,539.0
Truck669,735.0
Truck707,640.0
Truck719,616.0
Truck757,530.0
Truck799,428.0
Truck711,649.0
Truck790,456.0
Truck671,758.0
Truck679,741.0
Truck801,442.0
Truck688,724.0
Truck721,651.0
Truck731,626.0
Truck741,602.0
Truck768,532.0
Truck743,598.0
Truck748,590.0
Truck739,617.0
Truck710,691.0
Truck737,628.0
Truck572,1039.0
Truck744,611.0
Truck686,760.0
Truck782,523.0
Truck774,544.0
Truck804,469.0
Truck695,748.0
Truck831,410.0
Truck728,669.0
Truck814,454.0
Truck780,544.0
Truck789,525.0
Truck779,551.0
Truck795,511.0
Truck761,599.0
Truck712,720.0
Truck788,531.0
Truck762,597.0
Truck813,473.0
Truck683,805.0
Truck838,419.0
Truck781,569.0
Truck667,855.0
Truck715,736.0
Truck720,726.0
Truck772,596.0
Truck853,396.0
Truck734,693.0
Truck800,530.0
Truck837,444.0
Truck810,510.0
Truck871,360.0
Truck839,443.0
Truck793,563.0
Truck805,534.0
Truck854,410.0
Truck759,653.0
Truck787,584.0
Truck797,559.0
Truck756,662.0
Truck822,501.0
Truck807,542.0
Truck706,793.0
Truck791,583.0
Truck817,520.0
Truck866,396.0
Truck699,817.0
Truck753,684.0
Truck830,492.0
Truck809,559.0
Truck850,464.0
Truck829,522.0
Truck843,493.0
Truck849,478.0
Truck855,463.0
Truck740,751.0
Truck755,717.0
Truck784,645.0
Truck773,676.0
Truck833,526.0
Truck777,667.0
Truck713,830.0
Truck812,580.0
Truck876,421.0
Truck834,533.0
Truck794,635.0
Truck764,715.0
Truck786,660.0
Truck857,485.0
Truck738,788.0
Truck701,885.0
Truck865,482.0
Truck821,600.0
Truck816,611.0
Truck882,448.0
Truck733,825.0
Truck827,591.0
Truck875,471.0
Truck823,602.0
Truck760,758.0
Truck873,479.0
Truck835,578.0
Truck878,471.0
Truck769,749.0
Truck746,807.0
Truck828,602.0
Truck754,788.0
Truck864,513.0
Truck836,587.0
Truck852,547.0
Truck883,477.0
Truck818,640.0
Truck808,672.0
Truck815,658.0
Truck885,486.0
Truck765,787.0
Truck824,639.0
Truck778,755.0
Truck869,530.0
Truck792,725.0
Truck884,495.0
Truck846,594.0
Truck895,474.0
Truck842,605.0
Truck766,806.0
Truck841,622.0
Truck919,430.0
Truck819,681.0
Truck803,723.0
Truck877,543.0
Truck960,336.0
Truck811,714.0
Truck851,615.0
Truck910,471.0
Truck820,701.0
Truck825,691.0
Truck874,566.0
Truck899,511.0
Truck902,503.0
Truck880,559.0
Truck904,505.0
Truck924,456.0
Truck927,454.0
Truck868,603.0
Truck783,819.0
Truck802,769.0
Truck872,596.0
Truck909,506.0
Truck870,606.0
Truck887,566.0
Truck917,492.0
Truck916,493.0
Truck785,827.0
Truck858,642.0
Truck860,639.0
Truck898,545.0
Truck942,436.0
Truck897,552.0
Truck832,715.0
Truck969,379.0
Truck987,338.0
Truck859,663.0
Truck886,595.0
Truck946,445.0
Truck939,467.0
Truck847,698.0
Truck891,607.0
Truck892,602.0
Truck890,612.0
Truck950,463.0
Truck867,679.0
Truck945,485.0
Truck856,706.0
Truck888,627.0
Truck840,754.0
Truck914,569.0
Truck918,560.0
Truck751,981.0
Truck903,601.0
Truck879,662.0
Truck937,518.0
Truck775,926.0
Truck930,536.0
Truck908,594.0
Truck844,758.0
Truck893,644.0
Truck949,507.0
Truck905,624.0
Truck926,569.0
Truck941,537.0
Truck896,649.0
Truck889,674.0
Truck900,645.0
Truck861,751.0
Truck978,466.0
Truck796,922.0
Truck913,641.0
Truck848,804.0
Truck1019,381.0
Truck982,472.0
Truck959,535.0
Truck911,659.0
Truck968,514.0
Truck1008,414.0
Truck863,780.0
Truck933,608.0
Truck881,742.0
Truck961,548.0
Truck1002,444.0
Truck965,540.0
Truck957,561.0
Truck862,797.0
Truck990,478.0
Truck1015,421.0
Truck901,707.0
Truck963,552.0
Truck1000,457.0
Truck915,674.0
Truck991,485.0
Truck999,465.0
Truck940,615.0
Truck954,585.0
Truck894,736.0
Truck906,706.0
Truck922,666.0
Truck1035,387.0
Truck1013,444.0
Truck931,653.0
Truck956,591.0
Truck992,502.0
Truck923,679.0
Truck948,616.0
Truck953,610.0
Truck943,639.0
Truck955,609.0
Truck1026,429.0
Truck962,591.0
Truck1006,483.0
Truck983,547.0
Truck929,683.0
Truck958,610.0
Truck925,696.0
Truck972,581.0
Truck912,732.0
Truck996,524.0
Truck921,715.0
Truck920,716.0
Truck1003,514.0
Truck845,912.0
Truck997,533.0
Truck1010,499.0
Truck1047,409.0
Truck952,645.0
Truck989,559.0
Truck935,697.0
Truck964,622.0
Truck1016,495.0
Truck944,676.0
Truck988,576.0
Truck947,686.0
Truck1014,517.0
Truck1030,477.0
Truck1005,546.0
Truck967,643.0
Truck977,619.0
Truck993,580.0
Truck1033,481.0
Truck1025,505.0
Truck1064,408.0
Truck936,729.0
Truck1004,559.0
Truck986,605.0
Truck976,632.0
Truck980,628.0
Truck938,734.0
Truck994,594.0
Truck1012,549.0
Truck1054,448.0
Truck984,625.0
Truck1037,506.0
Truck975,662.0
Truck1001,597.0
Truck1057,457.0
Truck970,674.0
Truck1034,516.0
Truck981,652.0
Truck1022,548.0
Truck1028,538.0
Truck1056,471.0
Truck1059,466.0
Truck971,687.0
Truck1029,548.0
Truck1011,598.0
Truck1053,493.0
Truck1088,403.0
Truck998,630.0
Truck1091,400.0
Truck1042,522.0
Truck1075,443.0
Truck1024,570.0
Truck928,813.0
Truck1067,470.0
Truck932,807.0
Truck979,693.0
Truck1040,540.0
Truck951,769.0
Truck966,732.0
Truck1087,433.0
Truck1112,371.0
Truck1063,498.0
Truck1081,453.0
Truck1069,484.0
Truck1078,461.0
Truck1050,535.0
Truck974,730.0
Truck973,738.0
Truck1104,409.0
Truck1017,630.0
Truck1023,618.0
Truck1020,628.0
Truck1007,676.0
Truck934,858.0
Truck1094,463.0
Truck1082,495.0
Truck1100,451.0
Truck1083,497.0
Truck1031,631.0
Truck1018,666.0
Truck1041,611.0
Truck1036,628.0
Truck1080,519.0
Truck1038,627.0
Truck826,1163.0
Truck1146,363.0
Truck1070,557.0
Truck1079,538.0
Truck1060,592.0
Truck1098,497.0
Truck1052,617.0
Truck1076,561.0
Truck995,767.0
Truck1149,383.0
Truck1093,524.0
Truck1039,661.0
Truck1092,526.0
Truck1032,681.0
Truck1044,654.0
Truck1051,645.0
Truck1115,486.0
Truck985,817.0
Truck1048,658.0
Truck1090,553.0
Truck1102,524.0
Truck1109,509.0
Truck1072,601.0
Truck1174,355.0
Truck1021,744.0
Truck1105,536.0
Truck1113,517.0
Truck1065,638.0
Truck1062,644.0
Truck1143,444.0
Truck1101,554.0
Truck1142,449.0
Truck1107,540.0
Truck1140,457.0
Truck1071,633.0
Truck1068,641.0
Truck1066,647.0
Truck1085,602.0
Truck1116,529.0
Truck907,1068.0
Truck1196,344.0
Truck1045,729.0
Truck1058,695.0
Truck1111,565.0
Truck1136,500.0
Truck1096,603.0
Truck1180,394.0
Truck1134,513.0
Truck1179,406.0
Truck1161,452.0
Truck1172,422.0
Truck1009,834.0
Truck1128,536.0
Truck1165,446.0
Truck1119,570.0
Truck1160,466.0
Truck1122,562.0
Truck1152,487.0
Truck1086,653.0
Truck1125,559.0
Truck1129,549.0
Truck1147,507.0
Truck1084,666.0
Truck1089,661.0
Truck1137,541.0
Truck1130,561.0
Truck1193,412.0
Truck1215,357.0
Truck1157,503.0
Truck1153,515.0
Truck1139,551.0
Truck1159,502.0
Truck1131,584.0
Truck1185,454.0
Truck1135,580.0
Truck1187,454.0
Truck1099,675.0
Truck1074,737.0
Truck1182,470.0
Truck1117,637.0
Truck1046,815.0
Truck1097,692.0
Truck1245,324.0
Truck1132,607.0
Truck1231,366.0
Truck1043,839.0
Truck1118,649.0
Truck1156,554.0
Truck1141,616.0
Truck1124,658.0
Truck1167,554.0
Truck1055,835.0
Truck1175,536.0
Truck1151,598.0
Truck1200,474.0
Truck1169,555.0
Truck1148,606.0
Truck1194,491.0
Truck1073,802.0
Truck1195,498.0
Truck1163,580.0
Truck1049,866.0
Truck1198,496.0
Truck1216,454.0
Truck1108,726.0
Truck1220,446.0
Truck1106,732.0
Truck1150,623.0
Truck1120,702.0
Truck1178,558.0
Truck1176,568.0
Truck1114,725.0
Truck1095,777.0
Truck1158,620.0
Truck1186,551.0
Truck1184,557.0
Truck1121,718.0
Truck1226,454.0
Truck1191,547.0
Truck1183,568.0
Truck1249,408.0
Truck1206,515.0
Truck1210,508.0
Truck1027,970.0
Truck1177,596.0
Truck1218,492.0
Truck1244,435.0
Truck1202,542.0
Truck1138,708.0
Truck1123,749.0
Truck1217,521.0
Truck1223,510.0
Truck1110,791.0
Truck1155,681.0
Truck1144,707.0
Truck1243,462.0
Truck1219,524.0
Truck1154,685.0
Truck1254,443.0
Truck1077,890.0
Truck1192,600.0
Truck1207,569.0
Truck1209,569.0
Truck1214,556.0
Truck1170,668.0
Truck1222,538.0
Truck1188,624.0
Truck1242,490.0
Truck1255,460.0
Truck1166,687.0
Truck1201,603.0
Truck1251,488.0
Truck1278,420.0
Truck1252,488.0
Truck1189,651.0
Truck1145,763.0
Truck1103,874.0
Truck1126,816.0
Truck1283,431.0
Truck1291,414.0
Truck1061,994.0
Truck1262,490.0
Truck1236,556.0
Truck1213,617.0
Truck1273,469.0
Truck1335,314.0
Truck1259,512.0
Truck1224,598.0
Truck1265,500.0
Truck1238,571.0
Truck1263,517.0
Truck1204,666.0
Truck1212,650.0
Truck1173,753.0
Truck1237,597.0
Truck1164,780.0
Truck1235,605.0
Truck1241,595.0
Truck1234,611.0
Truck1270,523.0
Truck1298,453.0
Truck1308,428.0
Truck1319,410.0
Truck1162,801.0
Truck1267,541.0
Truck1168,787.0
Truck1190,737.0
Truck1208,693.0
Truck1300,466.0
Truck1268,553.0
Truck1322,420.0
Truck1233,646.0
Truck1276,544.0
Truck1181,786.0
Truck1211,712.0
Truck1247,623.0
Truck1197,749.0
Truck1328,420.0
Truck1303,487.0
Truck1331,417.0
Truck1227,678.0
Truck1199,751.0
Truck1266,586.0
Truck1309,481.0
Truck1229,682.0
Truck1313,475.0
Truck1246,642.0
Truck1286,544.0
Truck1344,399.0
Truck1326,445.0
Truck1345,401.0
Truck1203,760.0
Truck1248,645.0
Truck1257,631.0
Truck1274,590.0
Truck1337,441.0
Truck1258,648.0
Truck1228,724.0
Truck1280,599.0
Truck1250,677.0
Truck1343,449.0
Truck1296,566.0
Truck1341,462.0
Truck1312,537.0
Truck1356,428.0
Truck1339,474.0
Truck1350,444.0
Truck1377,382.0
Truck1127,1009.0
Truck1171,900.0
Truck1269,658.0
Truck1271,654.0
Truck1347,465.0
Truck1264,675.0
Truck1239,741.0
Truck1261,688.0
Truck1321,541.0
Truck1221,793.0
Truck1310,569.0
Truck1133,1016.0
Truck1260,697.0
Truck1287,632.0
Truck1288,627.0
Truck1232,768.0
Truck1357,458.0
Truck1306,584.0
Truck1316,559.0
Truck1289,631.0
Truck1299,608.0
Truck1311,578.0
Truck1376,419.0
Truck1324,550.0
Truck1230,786.0
Truck1323,556.0
Truck1294,627.0
Truck1305,608.0
Truck1295,635.0
Truck1348,501.0
Truck1333,543.0
Truck1359,485.0
Truck1297,643.0
Truck1205,874.0
Truck1325,574.0
Truck1330,562.0
Truck1301,639.0
Truck1292,661.0
Truck1284,685.0
Truck1304,637.0
Truck1355,512.0
Truck1290,681.0
Truck1318,613.0
Truck1240,811.0
Truck1314,629.0
Truck1373,484.0
Truck1256,775.0
Truck1374,480.0
Truck1279,721.0
Truck1225,863.0
Truck1307,665.0
Truck1302,677.0
Truck1342,579.0
Truck1372,505.0
Truck1428,369.0
Truck1413,410.0
Truck1378,498.0
Truck1407,436.0
Truck1275,770.0
Truck1369,539.0
Truck1317,675.0
Truck1408,451.0
Truck1351,602.0
Truck1434,393.0
Truck1353,599.0
Truck1361,581.0
Truck1392,501.0
Truck1416,441.0
Truck1441,384.0
Truck1327,674.0
Truck1394,505.0
Truck1478,301.0
Truck1363,597.0
Truck1349,634.0
Truck1272,825.0
Truck1389,537.0
Truck1352,629.0
Truck1277,822.0
Truck1360,613.0
Truck1329,699.0
Truck1340,670.0
Truck1253,891.0
Truck1399,526.0
Truck1386,558.0
Truck1412,500.0
Truck1417,491.0
Truck1336,692.0
Truck1382,578.0
Truck1388,567.0
Truck1423,483.0
Truck1334,705.0
Truck1354,660.0
Truck1390,575.0
Truck1346,691.0
Truck1391,581.0
Truck1439,462.0
Truck1443,454.0
Truck1365,653.0
Truck1472,383.0
Truck1315,780.0
Truck1285,857.0
Truck1405,557.0
Truck1414,534.0
Truck1362,665.0
Truck1332,743.0
Truck1444,466.0
Truck1447,461.0
Truck1384,619.0
Truck1397,589.0
Truck1442,475.0
Truck1403,581.0
Truck1449,466.0
Truck1420,537.0
Truck1381,639.0
Truck1402,588.0
Truck1380,644.0
Truck1385,634.0
Truck1398,602.0
Truck1320,799.0
Truck1379,654.0
Truck1451,476.0
Truck1485,391.0
Truck1383,648.0
Truck1400,605.0
Truck1338,767.0
Truck1409,598.0
Truck1358,725.0
Truck1371,695.0
Truck1469,451.0
Truck1375,692.0
Truck1366,716.0
Truck1410,608.0
Truck1368,714.0
Truck1446,525.0
Truck1281,941.0
Truck1387,676.0
Truck1406,628.0
Truck1424,584.0
Truck1367,730.0
Truck1453,515.0
Truck1474,460.0
Truck1364,738.0
Truck1396,662.0
Truck1440,552.0
Truck1418,612.0
Truck1427,594.0
Truck1404,651.0
Truck1473,485.0
Truck1293,940.0
Truck1395,693.0
Truck1475,494.0
Truck1481,480.0
Truck1460,537.0
Truck1468,518.0
Truck1458,547.0
Truck1431,623.0
Truck1452,569.0
Truck1429,631.0
Truck1511,428.0
Truck1421,655.0
Truck1491,481.0
Truck1435,622.0
Truck1526,395.0
Truck1493,481.0
Truck1411,687.0
Truck1430,637.0
Truck1438,626.0
Truck1477,532.0
Truck1464,565.0
Truck1426,662.0
Truck1537,392.0
Truck1454,598.0
Truck1467,570.0
Truck1370,811.0
Truck1419,693.0
Truck1455,604.0
Truck1520,439.0
Truck1393,767.0
Truck1488,531.0
Truck1505,493.0
Truck1401,757.0
Truck1463,603.0
Truck1496,519.0
Truck1567,344.0
Truck1461,612.0
Truck1445,657.0
Truck1501,519.0
Truck1282,1065.0
Truck1415,740.0
Truck1539,430.0
Truck1504,519.0
Truck1497,540.0
Truck1484,571.0
Truck1459,639.0
Truck1541,442.0
Truck1510,519.0
Truck1538,449.0
Truck1487,582.0
Truck1422,745.0
Truck1470,626.0
Truck1518,511.0
Truck1530,485.0
Truck1545,453.0
Truck1433,735.0
Truck1524,505.0
Truck1476,627.0
Truck1558,422.0
Truck1517,528.0
Truck1572,391.0
Truck1489,604.0
Truck1508,561.0
