ID,travel_time
Truck115517,290.0
Truck115510,306.0
Truck115506,324.0
Truck115520,290.0
Truck115522,290.0
Truck115523,290.0
Truck115524,290.0
Truck115525,290.0
Truck115526,290.0
Truck115527,290.0
Truck115519,312.0
Truck115492,379.0
Truck115528,290.0
Truck115529,290.0
Truck115518,319.0
Truck115531,290.0
Truck115515,332.0
Truck115532,290.0
Truck115533,290.0
Truck115500,371.0
Truck115535,290.0
Truck115536,290.0
Truck115537,290.0
Truck115538,290.0
Truck115539,290.0
Truck115521,339.0
Truck115540,290.0
Truck115541,290.0
Truck115542,290.0
Truck115543,290.0
Truck115545,290.0
Truck115546,290.0
Truck115547,290.0
Truck115549,290.0
Truck115544,305.0
Truck115550,290.0
Truck115551,290.0
Truck115553,290.0
Truck115554,290.0
Truck115555,290.0
Truck115534,341.0
Truck115556,290.0
Truck115560,290.0
Truck115562,290.0
Truck115563,290.0
Truck115530,375.0
Truck115552,320.0
Truck115564,290.0
Truck115566,290.0
Truck115567,290.0
Truck115568,290.0
Truck115569,290.0
Truck115570,290.0
Truck115571,290.0
Truck115572,290.0
Truck115573,290.0
Truck115574,290.0
Truck115575,290.0
Truck115557,339.0
Truck115578,290.0
Truck115579,290.0
Truck115561,339.0
Truck115581,290.0
Truck115582,290.0
Truck115583,290.0
Truck115559,354.0
Truck115584,290.0
Truck115565,341.0
Truck115586,290.0
Truck115587,290.0
Truck115580,309.0
Truck115588,290.0
Truck115589,290.0
Truck115576,321.0
Truck115591,290.0
Truck115548,397.0
Truck115558,372.0
Truck115585,314.0
Truck115594,290.0
Truck115595,290.0
Truck115597,290.0
Truck115577,342.0
Truck115598,290.0
Truck115599,290.0
Truck115601,290.0
Truck115593,312.0
Truck115590,318.0
Truck115602,290.0
Truck115603,290.0
Truck115605,290.0
Truck115606,290.0
Truck115609,290.0
Truck115610,290.0
Truck115611,290.0
Truck115607,305.0
Truck115612,290.0
Truck115613,290.0
Truck115614,290.0
Truck115615,290.0
Truck115608,310.0
Truck115616,290.0
Truck115617,290.0
Truck115600,332.0
Truck115618,290.0
Truck115619,290.0
Truck115592,359.0
Truck115596,350.0
Truck115621,290.0
Truck115622,290.0
Truck115623,290.0
Truck115624,290.0
Truck115625,290.0
Truck115604,344.0
Truck115626,290.0
Truck115627,290.0
Truck115629,290.0
Truck115631,290.0
Truck115632,290.0
Truck115634,290.0
Truck115635,290.0
Truck115636,290.0
Truck115637,290.0
Truck115620,332.0
Truck115639,290.0
Truck115641,290.0
Truck115642,290.0
Truck115643,290.0
Truck115644,290.0
Truck115646,290.0
Truck115647,290.0
Truck115648,290.0
Truck115649,290.0
Truck115628,342.0
Truck115650,290.0
Truck115638,321.0
Truck115652,290.0
Truck115653,290.0
Truck115633,345.0
Truck115654,290.0
Truck115655,290.0
Truck115656,290.0
Truck115657,290.0
Truck115630,360.0
Truck115645,325.0
Truck115659,290.0
Truck115640,337.0
Truck115661,290.0
Truck115662,290.0
Truck115663,290.0
Truck115664,290.0
Truck115665,290.0
Truck115651,328.0
Truck115666,290.0
Truck115667,290.0
Truck115668,290.0
Truck115669,290.0
Truck115670,290.0
Truck115672,290.0
Truck115673,290.0
Truck115675,290.0
Truck115660,327.0
Truck115676,290.0
Truck115677,290.0
Truck115658,336.0
Truck115678,290.0
Truck115679,290.0
Truck115680,290.0
Truck115681,290.0
Truck115682,290.0
Truck115683,290.0
Truck115684,290.0
Truck115674,317.0
Truck115686,290.0
Truck115687,290.0
Truck115689,290.0
Truck115690,290.0
Truck115691,290.0
Truck115692,290.0
Truck115693,290.0
Truck115694,290.0
Truck115695,290.0
Truck115697,290.0
Truck115671,358.0
Truck115698,290.0
Truck115699,290.0
Truck115700,290.0
Truck115701,290.0
Truck115688,322.0
Truck115702,290.0
Truck115703,290.0
Truck115704,290.0
Truck115706,290.0
Truck115707,290.0
Truck115708,290.0
Truck115709,290.0
Truck115710,290.0
Truck115712,290.0
Truck115713,290.0
Truck115685,365.0
Truck115714,290.0
Truck115715,290.0
Truck115696,339.0
Truck115716,290.0
Truck115717,290.0
Truck115718,290.0
Truck115719,290.0
Truck115720,290.0
Truck115721,290.0
Truck115711,320.0
Truck115723,290.0
Truck115725,290.0
Truck115705,341.0
Truck115727,290.0
Truck115729,290.0
Truck115732,290.0
Truck115734,290.0
Truck115735,290.0
Truck115731,305.0
Truck115736,290.0
Truck115737,290.0
Truck115738,290.0
Truck115739,290.0
Truck115740,290.0
Truck115722,339.0
Truck115742,290.0
Truck115743,290.0
Truck115733,320.0
Truck115744,290.0
Truck115747,290.0
Truck115728,338.0
Truck115724,349.0
Truck115748,290.0
Truck115749,290.0
Truck115750,290.0
Truck115751,290.0
Truck115730,344.0
Truck115741,320.0
Truck115752,290.0
Truck115753,290.0
Truck115755,290.0
Truck115756,290.0
Truck115745,322.0
Truck115758,290.0
Truck115759,290.0
Truck115726,374.0
Truck115761,290.0
Truck115762,290.0
Truck115763,290.0
Truck115764,290.0
Truck115765,290.0
Truck115766,290.0
Truck115767,290.0
Truck115746,343.0
Truck115768,290.0
Truck115769,290.0
Truck115771,290.0
Truck115757,333.0
Truck115774,290.0
Truck115775,290.0
Truck115776,290.0
Truck115760,332.0
Truck115778,290.0
Truck115779,290.0
Truck115773,310.0
Truck115780,290.0
Truck115782,290.0
Truck115783,290.0
Truck115754,361.0
Truck115784,290.0
Truck115785,290.0
Truck115790,290.0
Truck115791,290.0
Truck115792,290.0
Truck115793,290.0
Truck115794,290.0
Truck115795,290.0
Truck115797,290.0
Truck115798,290.0
Truck115800,290.0
Truck115801,290.0
Truck115802,290.0
Truck115803,290.0
Truck115781,348.0
Truck115777,359.0
Truck115804,290.0
Truck115787,336.0
Truck115772,379.0
Truck115808,290.0
Truck115809,290.0
Truck115811,290.0
Truck115770,391.0
Truck115788,350.0
Truck115814,290.0
Truck115816,290.0
Truck115807,316.0
Truck115819,290.0
Truck115786,372.0
Truck115799,343.0
Truck115789,370.0
Truck115820,290.0
Truck115821,290.0
Truck115823,290.0
Truck115824,290.0
Truck115825,290.0
Truck115812,321.0
Truck115813,322.0
Truck115796,363.0
Truck115806,339.0
Truck115826,290.0
Truck115827,290.0
Truck115810,335.0
Truck115828,290.0
Truck115829,290.0
Truck115831,290.0
Truck115832,290.0
Truck115833,290.0
Truck115822,318.0
Truck115834,290.0
Truck115835,290.0
Truck115815,345.0
Truck115836,290.0
Truck115837,290.0
Truck115838,290.0
Truck115839,290.0
Truck115805,377.0
Truck115817,350.0
Truck115840,290.0
Truck115841,290.0
Truck115842,290.0
Truck115844,290.0
Truck115845,290.0
Truck115849,290.0
Truck115850,290.0
Truck115851,290.0
Truck115830,343.0
Truck115853,290.0
Truck115854,290.0
Truck115855,290.0
Truck115856,290.0
Truck115847,316.0
Truck115860,290.0
Truck115861,290.0
Truck115818,397.0
Truck115863,290.0
Truck115864,290.0
Truck115865,290.0
Truck115866,290.0
Truck115867,290.0
Truck115846,345.0
Truck115868,290.0
Truck115869,290.0
Truck115870,290.0
Truck115871,290.0
Truck115852,339.0
Truck115872,290.0
Truck115873,290.0
Truck115859,328.0
Truck115875,290.0
Truck115858,332.0
Truck115876,290.0
Truck115877,290.0
Truck115878,290.0
Truck115879,290.0
Truck115882,290.0
Truck115848,378.0
Truck115884,290.0
Truck115885,290.0
Truck115857,365.0
Truck115888,290.0
Truck115890,290.0
Truck115891,290.0
Truck115843,414.0
Truck115883,314.0
Truck115892,290.0
Truck115893,290.0
Truck115874,340.0
Truck115894,290.0
Truck115895,290.0
Truck115862,371.0
Truck115896,290.0
Truck115898,290.0
Truck115900,290.0
Truck115901,290.0
Truck115880,344.0
Truck115904,290.0
Truck115905,290.0
Truck115881,352.0
Truck115906,290.0
Truck115907,290.0
Truck115897,316.0
Truck115909,290.0
Truck115887,349.0
Truck115899,320.0
Truck115911,290.0
Truck115889,348.0
Truck115912,290.0
Truck115913,290.0
Truck115914,290.0
Truck115915,290.0
Truck115916,290.0
Truck115918,290.0
Truck115903,331.0
Truck115886,372.0
Truck115920,290.0
Truck115908,321.0
Truck115922,290.0
Truck115923,290.0
Truck115910,323.0
Truck115902,344.0
Truck115925,290.0
Truck115917,312.0
Truck115926,290.0
Truck115928,290.0
Truck115929,290.0
Truck115930,290.0
Truck115931,290.0
Truck115919,321.0
Truck115932,290.0
Truck115933,290.0
Truck115934,290.0
Truck115921,326.0
Truck115936,290.0
Truck115937,290.0
Truck115938,290.0
Truck115924,329.0
Truck115940,290.0
Truck115942,290.0
Truck115943,290.0
Truck115945,290.0
Truck115946,290.0
Truck115927,345.0
Truck115948,290.0
Truck115949,290.0
Truck115935,329.0
Truck115951,290.0
Truck115952,290.0
Truck115953,290.0
Truck115954,290.0
Truck115955,290.0
Truck115956,290.0
Truck115957,290.0
Truck115958,290.0
Truck115959,290.0
Truck115960,290.0
Truck115961,290.0
Truck115939,346.0
Truck115964,290.0
Truck115965,290.0
Truck115947,338.0
Truck115966,290.0
Truck115967,290.0
Truck115941,360.0
Truck115969,290.0
Truck115971,290.0
Truck115972,290.0
Truck115973,290.0
Truck115963,316.0
Truck115950,350.0
Truck115974,290.0
Truck115976,290.0
Truck115978,290.0
Truck115979,290.0
Truck115980,290.0
Truck115981,290.0
Truck115962,336.0
Truck115944,383.0
Truck115982,290.0
Truck115983,290.0
Truck115984,290.0
Truck115975,320.0
Truck115987,290.0
Truck115988,290.0
Truck115989,290.0
Truck115977,321.0
Truck115990,290.0
Truck115991,290.0
Truck115968,347.0
Truck115992,290.0
Truck115970,347.0
Truck115995,290.0
Truck115996,290.0
Truck115997,290.0
Truck115999,290.0
Truck116000,290.0
Truck116002,290.0
Truck115986,334.0
Truck116004,290.0
Truck115985,349.0
Truck116008,290.0
Truck115994,327.0
Truck116010,290.0
Truck116005,306.0
Truck116012,290.0
Truck116013,290.0
Truck115993,345.0
Truck116014,290.0
Truck116015,290.0
Truck116016,290.0
Truck116017,290.0
Truck116001,333.0
Truck116006,318.0
Truck116018,290.0
Truck116019,290.0
Truck116021,290.0
Truck116023,290.0
Truck116007,332.0
Truck116024,290.0
Truck116025,290.0
Truck116026,290.0
Truck116027,290.0
Truck116028,290.0
Truck116029,290.0
Truck116030,290.0
Truck116009,347.0
Truck116032,290.0
Truck115998,377.0
Truck116022,319.0
Truck116035,290.0
Truck116036,290.0
Truck116037,290.0
Truck116038,290.0
Truck116039,290.0
Truck116020,339.0
Truck116040,290.0
Truck116041,290.0
Truck116011,369.0
Truck116042,290.0
Truck116043,290.0
Truck116044,290.0
Truck116046,290.0
Truck116047,290.0
Truck116048,290.0
Truck116049,290.0
Truck116050,290.0
Truck116051,290.0
Truck116003,413.0
Truck116052,290.0
Truck116053,290.0
Truck116054,290.0
Truck116055,290.0
Truck116056,290.0
Truck116057,290.0
Truck116031,356.0
Truck116058,290.0
Truck116034,353.0
Truck116060,290.0
Truck116061,290.0
Truck116033,364.0
Truck116062,290.0
Truck116063,290.0
Truck116045,340.0
Truck116064,290.0
Truck116065,290.0
Truck116066,290.0
Truck116068,290.0
Truck116069,290.0
Truck116070,290.0
Truck116071,290.0
Truck116072,290.0
Truck116076,290.0
Truck116067,320.0
Truck116078,290.0
Truck116079,290.0
Truck116059,344.0
Truck116080,290.0
Truck116081,290.0
Truck116082,290.0
Truck116083,290.0
Truck116084,290.0
Truck116074,318.0
Truck116086,290.0
Truck116087,290.0
Truck116089,290.0
Truck116090,290.0
Truck116091,290.0
Truck116073,338.0
Truck116093,290.0
Truck116097,290.0
Truck116075,346.0
Truck116099,290.0
Truck116100,290.0
Truck116101,290.0
Truck116092,314.0
Truck116102,290.0
Truck116103,290.0
Truck116085,339.0
Truck116104,290.0
Truck116105,290.0
Truck116077,362.0
Truck116106,290.0
Truck116107,290.0
Truck116098,314.0
Truck116094,325.0
Truck116108,290.0
Truck116109,290.0
Truck116110,290.0
Truck116112,290.0
Truck116114,290.0
Truck116115,290.0
Truck116096,339.0
Truck116117,290.0
Truck116111,307.0
Truck116088,364.0
Truck116119,290.0
Truck116120,290.0
Truck116121,290.0
Truck116122,290.0
Truck116124,290.0
Truck116125,290.0
Truck116126,290.0
Truck116127,290.0
Truck116118,313.0
Truck116128,290.0
Truck116129,290.0
Truck116130,290.0
Truck116132,290.0
Truck116133,290.0
Truck116134,290.0
Truck116135,290.0
Truck116136,290.0
Truck116137,290.0
Truck116116,342.0
Truck116095,398.0
Truck116138,290.0
Truck116139,290.0
Truck116141,290.0
Truck116131,320.0
Truck116142,290.0
Truck116143,290.0
Truck116123,345.0
Truck116144,290.0
Truck116145,290.0
Truck116146,290.0
Truck116147,290.0
Truck116113,378.0
Truck116148,290.0
Truck116149,290.0
Truck116150,290.0
Truck116151,290.0
Truck116152,290.0
Truck116153,290.0
Truck116154,290.0
Truck116155,290.0
Truck116157,290.0
Truck116161,290.0
Truck116162,290.0
Truck116165,290.0
Truck116166,290.0
Truck116167,290.0
Truck116140,357.0
Truck116156,320.0
Truck116169,290.0
Truck116170,290.0
Truck116171,290.0
Truck116173,290.0
Truck116174,290.0
Truck116175,290.0
Truck116163,322.0
Truck116177,290.0
Truck116158,339.0
Truck116178,290.0
Truck116179,290.0
Truck116180,290.0
Truck116181,290.0
Truck116159,349.0
Truck116160,345.0
Truck116182,290.0
Truck116183,290.0
Truck116168,327.0
Truck116184,290.0
Truck116185,290.0
Truck116186,290.0
Truck116164,346.0
Truck116188,290.0
Truck116190,290.0
Truck116191,290.0
Truck116192,290.0
Truck116193,290.0
Truck116176,334.0
Truck116194,290.0
Truck116195,290.0
Truck116196,290.0
Truck116197,290.0
Truck116198,290.0
Truck116199,290.0
Truck116200,290.0
Truck116202,290.0
Truck116203,290.0
Truck116189,330.0
Truck116204,290.0
Truck116205,290.0
Truck116187,340.0
Truck116206,290.0
Truck116207,290.0
Truck116208,290.0
Truck116209,290.0
Truck116172,381.0
Truck116210,290.0
Truck116211,290.0
Truck116213,290.0
Truck116214,290.0
Truck116216,290.0
Truck116217,290.0
Truck116219,290.0
Truck116201,339.0
Truck116220,290.0
Truck116221,290.0
Truck116222,290.0
Truck116225,290.0
Truck116226,290.0
Truck116227,290.0
Truck116231,290.0
Truck116232,290.0
Truck116218,329.0
Truck116236,290.0
Truck116237,290.0
Truck116215,349.0
Truck116224,327.0
Truck116230,313.0
Truck116240,290.0
Truck116242,290.0
Truck116228,328.0
Truck116244,290.0
Truck116245,290.0
Truck116212,374.0
Truck116223,349.0
Truck116246,290.0
Truck116247,290.0
Truck116233,329.0
Truck116249,290.0
Truck116229,342.0
Truck116238,318.0
Truck116250,290.0
Truck116251,290.0
Truck116252,290.0
Truck116253,290.0
Truck116254,290.0
Truck116256,290.0
Truck116257,290.0
Truck116258,290.0
Truck116259,290.0
Truck116261,290.0
Truck116239,348.0
Truck116262,290.0
Truck116263,290.0
Truck116241,349.0
Truck116264,290.0
Truck116265,290.0
Truck116243,347.0
Truck116266,290.0
Truck116260,306.0
Truck116268,290.0
Truck116269,290.0
Truck116234,377.0
Truck116271,290.0
Truck116272,290.0
Truck116235,390.0
Truck116274,290.0
Truck116275,290.0
Truck116276,290.0
Truck116277,290.0
Truck116280,290.0
Truck116281,290.0
Truck116255,360.0
Truck116282,290.0
Truck116283,290.0
Truck116284,290.0
Truck116248,383.0
Truck116267,339.0
Truck116288,290.0
Truck116289,290.0
Truck116290,290.0
Truck116270,345.0
Truck116292,290.0
Truck116293,290.0
Truck116279,330.0
Truck116294,290.0
Truck116295,290.0
Truck116296,290.0
Truck116298,290.0
Truck116299,290.0
Truck116300,290.0
Truck116302,290.0
Truck116273,370.0
Truck116304,290.0
Truck116305,290.0
Truck116306,290.0
Truck116307,290.0
Truck116286,341.0
Truck116285,348.0
Truck116287,345.0
Truck116308,290.0
Truck116309,290.0
Truck116310,290.0
Truck116311,290.0
Truck116312,290.0
Truck116313,290.0
Truck116278,379.0
Truck116301,324.0
Truck116314,290.0
Truck116315,290.0
Truck116317,290.0
Truck116318,290.0
Truck116320,290.0
Truck116291,368.0
Truck116322,290.0
Truck116323,290.0
Truck116297,356.0
Truck116325,290.0
Truck116303,347.0
Truck116326,290.0
Truck116327,290.0
Truck116328,290.0
Truck116329,290.0
Truck116330,290.0
Truck116331,290.0
Truck116332,290.0
Truck116333,290.0
Truck116324,311.0
Truck116334,290.0
Truck116335,290.0
Truck116336,290.0
Truck116337,290.0
Truck116340,290.0
Truck116341,290.0
Truck116342,290.0
Truck116343,290.0
Truck116345,290.0
Truck116346,290.0
Truck116347,290.0
Truck116348,290.0
Truck116349,290.0
Truck116316,375.0
Truck116350,290.0
Truck116351,290.0
Truck116321,368.0
Truck116353,290.0
Truck116319,377.0
Truck116355,290.0
Truck116356,290.0
Truck116357,290.0
Truck116358,290.0
Truck116359,290.0
Truck116352,306.0
Truck116339,345.0
Truck116344,331.0
Truck116363,290.0
Truck116364,290.0
Truck116365,290.0
Truck116367,290.0
Truck116368,290.0
Truck116369,290.0
Truck116370,290.0
Truck116371,290.0
Truck116373,290.0
Truck116374,290.0
Truck116375,290.0
Truck116376,290.0
Truck116377,290.0
Truck116378,290.0
Truck116379,290.0
Truck116361,340.0
Truck116380,290.0
Truck116381,290.0
Truck116360,342.0
Truck116382,290.0
Truck116383,290.0
Truck116362,342.0
Truck116354,363.0
Truck116385,290.0
Truck116386,290.0
Truck116366,345.0
Truck116388,290.0
Truck116389,290.0
Truck116390,290.0
Truck116391,290.0
Truck116392,290.0
Truck116393,290.0
Truck116395,290.0
Truck116372,346.0
Truck116384,319.0
Truck116398,290.0
Truck116400,290.0
Truck116401,290.0
Truck116402,290.0
Truck116404,290.0
Truck116405,290.0
Truck116407,290.0
Truck116394,323.0
Truck116399,315.0
Truck116411,290.0
Truck116338,471.0
Truck116413,290.0
Truck116416,290.0
Truck116417,290.0
Truck116387,369.0
Truck116418,290.0
Truck116419,290.0
Truck116396,348.0
Truck116420,290.0
Truck116421,290.0
Truck116422,290.0
Truck116423,290.0
Truck116406,331.0
Truck116424,290.0
Truck116425,290.0
Truck116403,349.0
Truck116408,339.0
Truck116428,290.0
Truck116429,290.0
Truck116409,344.0
Truck116431,290.0
Truck116415,332.0
Truck116432,290.0
Truck116433,290.0
Truck116412,342.0
Truck116414,339.0
Truck116434,290.0
Truck116435,290.0
Truck116437,290.0
Truck116397,391.0
Truck116438,290.0
Truck116440,290.0
Truck116441,290.0
Truck116427,327.0
Truck116410,368.0
Truck116442,290.0
Truck116444,290.0
Truck116445,290.0
Truck116446,290.0
Truck116430,332.0
Truck116448,290.0
Truck116450,290.0
Truck116451,290.0
Truck116452,290.0
Truck116453,290.0
Truck116436,332.0
Truck116454,290.0
Truck116455,290.0
Truck116426,364.0
Truck116447,314.0
Truck116456,290.0
Truck116457,290.0
Truck116459,290.0
Truck116449,317.0
Truck116461,290.0
Truck116462,290.0
Truck116465,290.0
Truck116466,290.0
Truck116467,290.0
Truck116468,290.0
Truck116469,290.0
Truck116470,290.0
Truck116471,290.0
Truck116472,290.0
Truck116473,290.0
Truck116475,290.0
Truck116477,290.0
Truck116443,378.0
Truck116478,290.0
Truck116479,290.0
Truck116464,327.0
Truck116460,340.0
Truck116480,290.0
Truck116481,290.0
Truck116482,290.0
Truck116484,290.0
Truck116485,290.0
Truck116486,290.0
Truck116487,290.0
Truck116474,321.0
Truck116463,352.0
Truck116488,290.0
Truck116489,290.0
Truck116458,367.0
Truck116490,290.0
Truck116491,290.0
Truck116493,290.0
Truck116439,426.0
Truck116494,290.0
Truck116496,290.0
Truck116497,290.0
Truck116499,290.0
Truck116476,346.0
Truck116500,290.0
Truck116501,290.0
Truck116483,339.0
Truck116505,290.0
Truck116506,290.0
Truck116507,290.0
Truck116508,290.0
Truck116510,290.0
Truck116511,290.0
Truck116492,340.0
Truck116512,290.0
Truck116513,290.0
Truck116495,337.0
Truck116514,290.0
Truck116515,290.0
Truck116518,290.0
Truck116498,344.0
Truck116520,290.0
Truck116521,290.0
Truck116522,290.0
Truck116523,290.0
Truck116524,290.0
Truck116525,290.0
Truck116526,290.0
Truck116517,317.0
Truck116529,290.0
Truck116530,290.0
Truck116531,290.0
Truck116503,361.0
Truck116502,362.0
Truck116532,290.0
Truck116533,290.0
Truck116519,330.0
Truck116535,290.0
Truck116504,370.0
Truck116536,290.0
Truck116537,290.0
Truck116539,290.0
Truck116527,324.0
Truck116541,290.0
Truck116528,323.0
Truck116542,290.0
Truck116543,290.0
Truck116516,357.0
Truck116509,379.0
Truck116546,290.0
Truck116548,290.0
Truck116550,290.0
Truck116551,290.0
Truck116552,290.0
Truck116553,290.0
Truck116555,290.0
Truck116540,330.0
Truck116556,290.0
Truck116549,312.0
Truck116534,351.0
Truck116544,327.0
Truck116545,328.0
Truck116560,290.0
Truck116561,290.0
Truck116563,290.0
Truck116564,290.0
Truck116565,290.0
Truck116567,290.0
Truck116568,290.0
Truck116569,290.0
Truck116570,290.0
Truck116571,290.0
Truck116559,321.0
Truck116538,372.0
Truck116572,290.0
Truck116573,290.0
Truck116574,290.0
Truck116575,290.0
Truck116554,341.0
Truck116576,290.0
Truck116558,336.0
Truck116579,290.0
Truck116580,290.0
Truck116581,290.0
Truck116557,353.0
Truck116582,290.0
Truck116583,290.0
Truck116566,332.0
Truck116578,305.0
Truck116586,290.0
Truck116587,290.0
Truck116547,392.0
Truck116588,290.0
Truck116589,290.0
Truck116592,290.0
Truck116593,290.0
Truck116562,370.0
Truck116594,290.0
Truck116596,290.0
Truck116597,290.0
Truck116598,290.0
Truck116584,326.0
Truck116600,290.0
Truck116601,290.0
Truck116602,290.0
Truck116603,290.0
