ID,travel_time
Truck354,290.0
Truck355,290.0
Truck356,290.0
Truck357,290.0
Truck358,290.0
Truck359,290.0
Truck360,290.0
Truck361,290.0
Truck362,290.0
Truck363,290.0
Truck364,290.0
Truck365,290.0
Truck366,290.0
Truck367,290.0
Truck368,290.0
Truck369,290.0
Truck370,290.0
Truck371,290.0
Truck372,290.0
Truck373,290.0
Truck374,290.0
Truck375,290.0
Truck376,290.0
Truck377,290.0
Truck378,290.0
Truck379,290.0
Truck380,290.0
Truck381,290.0
Truck382,290.0
Truck383,290.0
Truck384,290.0
Truck385,290.0
Truck386,290.0
Truck387,290.0
Truck388,290.0
Truck389,290.0
Truck390,290.0
Truck391,290.0
Truck392,290.0
Truck393,290.0
Truck394,290.0
Truck395,290.0
Truck396,290.0
Truck397,290.0
Truck398,290.0
Truck399,290.0
Truck400,290.0
Truck401,290.0
Truck402,290.0
Truck403,290.0
Truck404,290.0
Truck405,290.0
Truck406,290.0
Truck407,290.0
Truck408,290.0
Truck409,290.0
Truck410,290.0
Truck411,290.0
Truck412,290.0
Truck413,290.0
Truck414,290.0
Truck415,290.0
Truck416,290.0
Truck417,290.0
Truck418,290.0
Truck419,290.0
Truck420,290.0
Truck421,290.0
Truck422,290.0
Truck423,290.0
Truck424,290.0
Truck425,290.0
Truck426,290.0
Truck427,290.0
Truck428,290.0
Truck429,290.0
Truck430,290.0
Truck431,290.0
Truck432,290.0
Truck433,290.0
Truck434,290.0
Truck435,290.0
Truck436,290.0
Truck437,290.0
Truck438,290.0
Truck439,290.0
Truck440,290.0
Truck441,290.0
Truck442,290.0
Truck443,290.0
Truck444,290.0
Truck445,290.0
Truck446,290.0
Truck447,290.0
Truck448,290.0
Truck449,290.0
Truck450,290.0
Truck451,290.0
Truck452,290.0
Truck453,290.0
Truck454,290.0
Truck455,290.0
Truck456,290.0
Truck457,290.0
Truck458,290.0
Truck459,290.0
Truck460,290.0
Truck461,290.0
Truck462,290.0
Truck463,290.0
Truck464,290.0
Truck465,290.0
Truck466,290.0
Truck467,290.0
Truck468,290.0
Truck469,290.0
Truck470,290.0
Truck471,290.0
Truck472,290.0
