ID,travel_time
Truck172927,425.0
Truck172959,345.0
Truck172975,305.0
Truck172953,361.0
Truck172939,398.0
Truck172946,379.0
Truck172983,290.0
Truck172964,336.0
Truck172978,302.0
Truck172969,330.0
Truck172985,290.0
Truck172958,356.0
Truck172951,378.0
Truck172948,384.0
Truck172963,354.0
Truck172944,402.0
Truck172961,364.0
Truck172987,300.0
Truck172960,372.0
Truck172968,353.0
Truck172973,343.0
Truck172988,303.0
Truck172976,336.0
Truck172920,478.0
Truck172991,305.0
Truck172999,290.0
Truck173001,290.0
Truck172979,348.0
Truck172974,360.0
Truck172937,457.0
Truck172938,455.0
Truck172986,335.0
Truck172949,431.0
Truck172995,318.0
Truck173000,305.0
Truck173007,290.0
Truck172970,382.0
Truck172997,318.0
Truck172954,424.0
Truck172971,390.0
Truck172950,444.0
Truck172977,379.0
Truck172990,347.0
Truck173009,302.0
Truck173008,303.0
Truck172947,463.0
Truck172993,350.0
Truck173004,323.0
Truck173012,304.0
Truck172972,406.0
Truck172982,382.0
Truck172981,388.0
Truck173021,290.0
Truck172996,352.0
Truck172942,492.0
Truck173006,333.0
Truck173014,315.0
Truck173017,310.0
Truck173020,301.0
Truck172980,408.0
Truck173024,303.0
Truck173019,320.0
Truck173030,290.0
Truck172998,371.0
Truck173033,290.0
Truck172989,402.0
Truck173015,342.0
Truck173002,373.0
Truck173028,311.0
Truck173010,359.0
Truck173039,290.0
Truck173036,301.0
Truck173043,290.0
Truck173022,344.0
Truck173044,290.0
Truck173047,290.0
Truck173023,351.0
Truck172992,430.0
Truck173048,290.0
Truck173034,330.0
Truck173053,290.0
Truck173029,351.0
Truck173032,348.0
Truck173018,385.0
Truck173026,370.0
Truck173046,323.0
Truck173027,375.0
Truck173054,305.0
Truck173060,290.0
Truck173063,290.0
Truck173041,346.0
Truck173011,428.0
Truck172984,497.0
Truck173069,290.0
Truck173040,362.0
Truck173055,327.0
Truck173059,325.0
Truck173062,315.0
Truck173052,341.0
Truck173068,303.0
Truck173066,311.0
Truck173057,339.0
Truck173064,323.0
Truck172994,505.0
Truck173050,365.0
Truck173045,382.0
Truck173076,305.0
Truck173038,403.0
Truck173065,338.0
Truck173031,424.0
Truck173005,492.0
Truck173070,331.0
Truck173083,301.0
Truck173051,382.0
Truck173067,343.0
Truck173071,335.0
Truck173089,290.0
Truck173087,300.0
Truck173090,290.0
Truck173079,323.0
Truck173085,310.0
Truck173073,341.0
Truck173016,483.0
Truck173037,433.0
Truck173072,347.0
Truck173042,423.0
Truck173013,499.0
Truck173078,339.0
Truck173099,290.0
Truck173058,392.0
Truck173095,302.0
Truck173077,351.0
Truck173003,538.0
Truck173102,290.0
Truck173080,347.0
Truck173096,307.0
Truck173097,308.0
Truck173104,290.0
Truck173061,409.0
Truck173088,340.0
Truck173106,303.0
Truck173113,290.0
Truck173115,290.0
Truck173111,305.0
Truck173117,290.0
Truck173118,290.0
Truck173119,290.0
Truck173056,447.0
Truck173098,343.0
Truck173094,354.0
Truck173035,505.0
Truck173120,290.0
Truck173103,340.0
Truck173074,417.0
Truck173110,329.0
Truck173122,307.0
Truck173124,302.0
Truck173075,428.0
Truck173101,363.0
Truck173025,554.0
Truck173109,348.0
Truck173126,304.0
Truck173082,415.0
Truck173093,392.0
Truck173107,357.0
Truck173123,317.0
Truck173084,413.0
Truck173112,345.0
Truck173128,305.0
Truck173114,343.0
Truck173100,379.0
Truck173081,430.0
Truck173140,290.0
Truck173130,341.0
Truck173132,345.0
Truck173151,300.0
Truck173155,290.0
Truck173092,450.0
Truck173157,290.0
Truck173086,472.0
Truck173125,378.0
Truck173129,369.0
Truck173127,375.0
Truck173161,290.0
Truck173162,290.0
Truck173049,578.0
Truck173116,410.0
Truck173149,330.0
Truck173164,290.0
Truck173160,301.0
Truck173166,290.0
Truck173148,336.0
Truck173144,349.0
Truck173139,365.0
Truck173136,374.0
Truck173165,304.0
Truck173105,456.0
Truck173142,361.0
Truck173172,290.0
Truck173170,300.0
Truck173174,290.0
Truck173146,369.0
Truck173145,375.0
Truck173179,290.0
Truck173156,346.0
Truck173147,372.0
Truck173153,357.0
Truck173159,347.0
Truck173163,343.0
Truck173176,308.0
Truck173184,290.0
Truck173150,379.0
Truck173187,290.0
Truck173141,411.0
Truck173134,428.0
Truck173190,290.0
Truck173121,467.0
Truck173183,314.0
Truck173192,290.0
Truck173108,504.0
Truck173152,401.0
Truck173168,361.0
Truck173177,342.0
Truck173137,443.0
Truck173185,323.0
Truck173181,337.0
Truck173131,464.0
Truck173133,465.0
Truck173178,352.0
Truck173200,300.0
Truck173205,290.0
Truck173206,290.0
Truck173207,290.0
Truck173201,307.0
Truck173194,325.0
Truck173196,321.0
Truck173193,333.0
Truck173091,591.0
Truck173138,472.0
Truck173173,391.0
Truck173180,374.0
Truck173198,334.0
Truck173182,376.0
Truck173204,324.0
Truck173169,416.0
Truck173188,366.0
Truck173197,346.0
Truck173175,404.0
Truck173220,290.0
Truck173223,290.0
Truck173218,305.0
Truck173143,496.0
Truck173203,346.0
Truck173167,439.0
Truck173222,305.0
Truck173195,376.0
Truck173158,467.0
Truck173230,290.0
Truck173233,290.0
Truck173229,301.0
Truck173213,345.0
Truck173234,290.0
Truck173202,372.0
Truck173226,313.0
Truck173236,290.0
Truck173186,417.0
Truck173219,337.0
Truck173154,498.0
Truck173239,290.0
Truck173214,354.0
Truck173210,372.0
Truck173237,307.0
Truck173209,385.0
Truck173246,290.0
Truck173247,290.0
Truck173171,484.0
Truck173249,290.0
Truck173211,388.0
Truck173228,344.0
Truck173221,365.0
Truck173240,315.0
Truck173244,306.0
Truck173208,398.0
Truck173215,389.0
Truck173212,395.0
Truck173227,360.0
Truck173254,290.0
Truck173256,290.0
Truck173259,290.0
Truck173135,603.0
Truck173217,401.0
Truck173225,381.0
Truck173258,301.0
Truck173191,476.0
Truck173216,414.0
Truck173231,380.0
Truck173267,290.0
Truck173235,373.0
Truck173189,490.0
Truck173251,336.0
Truck173257,328.0
Truck173262,320.0
Truck173248,356.0
Truck173243,372.0
Truck173245,372.0
Truck173278,290.0
Truck173268,316.0
Truck173270,313.0
Truck173255,354.0
Truck173224,435.0
Truck173250,370.0
Truck173232,423.0
Truck173287,290.0
Truck173265,349.0
Truck173263,356.0
Truck173241,413.0
Truck173275,328.0
Truck173291,290.0
Truck173272,337.0
Truck173252,389.0
Truck173242,419.0
Truck173295,290.0
Truck173269,359.0
Truck173274,344.0
Truck173286,317.0
Truck173199,539.0
Truck173290,309.0
Truck173293,304.0
Truck173298,290.0
Truck173277,350.0
Truck173279,346.0
Truck173297,302.0
Truck173238,448.0
Truck173302,290.0
Truck173271,371.0
Truck173296,311.0
Truck173282,349.0
Truck173301,304.0
Truck173281,361.0
Truck173306,304.0
Truck173276,380.0
Truck173305,310.0
Truck173294,337.0
Truck173266,420.0
Truck173318,290.0
Truck173313,306.0
Truck173285,381.0
Truck173289,374.0
Truck173300,345.0
Truck173292,366.0
Truck173324,290.0
Truck173327,290.0
Truck173283,402.0
Truck173307,344.0
Truck173288,390.0
Truck173310,336.0
Truck173284,405.0
Truck173273,436.0
Truck173314,332.0
Truck173260,471.0
Truck173303,366.0
Truck173299,377.0
Truck173335,290.0
Truck173330,304.0
Truck173280,432.0
Truck173323,328.0
Truck173332,304.0
Truck173338,290.0
Truck173309,366.0
Truck173304,378.0
Truck173342,290.0
Truck173337,307.0
Truck173317,361.0
Truck173329,332.0
Truck173312,373.0
Truck173326,343.0
Truck173325,350.0
Truck173351,290.0
Truck173319,374.0
Truck173346,305.0
Truck173349,300.0
Truck173320,374.0
Truck173355,290.0
Truck173315,392.0
Truck173333,355.0
Truck173253,558.0
Truck173334,353.0
Truck173347,330.0
Truck173356,305.0
Truck173340,348.0
Truck173264,542.0
Truck173322,399.0
Truck173311,437.0
Truck173350,337.0
Truck173371,290.0
Truck173336,378.0
Truck173316,430.0
Truck173365,310.0
Truck173354,336.0
Truck173308,455.0
Truck173358,331.0
Truck173357,340.0
Truck173363,326.0
Truck173344,376.0
Truck173366,321.0
Truck173361,341.0
Truck173341,392.0
Truck173384,290.0
Truck173261,601.0
Truck173375,321.0
Truck173367,342.0
Truck173374,323.0
Truck173348,389.0
Truck173376,324.0
Truck173321,466.0
Truck173331,441.0
Truck173388,301.0
Truck173339,428.0
Truck173390,300.0
Truck173352,399.0
Truck173377,339.0
Truck173369,362.0
Truck173328,464.0
Truck173399,290.0
Truck173345,427.0
Truck173359,392.0
Truck173396,301.0
Truck173370,370.0
Truck173360,398.0
Truck173405,290.0
Truck173382,346.0
Truck173353,424.0
Truck173406,290.0
Truck173407,290.0
Truck173402,305.0
Truck173409,290.0
Truck173372,388.0
Truck173400,319.0
Truck173386,368.0
Truck173385,379.0
Truck173421,290.0
Truck173368,423.0
Truck173416,304.0
Truck173398,350.0
Truck173383,391.0
Truck173387,382.0
Truck173414,313.0
Truck173419,303.0
Truck173389,382.0
Truck173397,362.0
Truck173411,328.0
Truck173380,406.0
Truck173393,377.0
Truck173428,290.0
Truck173410,340.0
Truck173425,306.0
Truck173413,339.0
Truck173391,398.0
Truck173429,309.0
Truck173392,402.0
Truck173412,356.0
Truck173418,346.0
Truck173424,331.0
Truck173364,482.0
Truck173343,538.0
Truck173394,409.0
Truck173417,355.0
Truck173442,290.0
Truck173381,447.0
Truck173444,290.0
Truck173415,367.0
Truck173404,393.0
Truck173426,338.0
Truck173431,329.0
Truck173440,309.0
Truck173422,357.0
Truck173430,339.0
Truck173403,413.0
Truck173408,399.0
Truck173443,315.0
Truck173452,290.0
Truck173395,442.0
Truck173446,314.0
Truck173373,500.0
Truck173432,352.0
Truck173458,290.0
Truck173423,382.0
Truck173433,359.0
Truck173454,304.0
Truck173447,325.0
Truck173456,301.0
Truck173379,500.0
Truck173435,362.0
Truck173362,544.0
Truck173451,324.0
Truck173378,512.0
Truck173427,394.0
Truck173449,346.0
Truck173436,379.0
Truck173457,330.0
Truck173468,302.0
Truck173453,345.0
Truck173475,290.0
Truck173437,387.0
Truck173438,385.0
Truck173445,379.0
Truck173481,290.0
Truck173420,441.0
Truck173482,290.0
Truck173472,316.0
Truck173471,328.0
Truck173479,310.0
Truck173401,508.0
Truck173476,322.0
Truck173470,341.0
Truck173441,419.0
Truck173463,364.0
Truck173473,340.0
Truck173493,290.0
Truck173465,363.0
Truck173484,315.0
Truck173464,367.0
Truck173467,363.0
Truck173485,320.0
Truck173491,307.0
Truck173499,290.0
Truck173501,290.0
Truck173497,301.0
Truck173434,457.0
Truck173462,388.0
Truck173490,318.0
Truck173494,308.0
Truck173503,290.0
Truck173505,290.0
Truck173448,434.0
Truck173474,369.0
Truck173507,290.0
Truck173486,343.0
Truck173461,410.0
Truck173509,290.0
Truck173495,328.0
Truck173511,290.0
Truck173492,336.0
Truck173489,353.0
Truck173459,431.0
Truck173517,290.0
Truck173478,387.0
Truck173496,343.0
Truck173500,336.0
Truck173512,307.0
Truck173516,299.0
Truck173520,290.0
Truck173460,445.0
Truck173487,383.0
Truck173488,380.0
Truck173466,438.0
Truck173469,442.0
Truck173521,315.0
Truck173513,336.0
Truck173450,493.0
Truck173527,304.0
Truck173529,301.0
Truck173477,432.0
Truck173514,337.0
Truck173519,327.0
Truck173522,317.0
Truck173537,290.0
Truck173523,333.0
Truck173526,323.0
Truck173439,544.0
Truck173498,394.0
Truck173510,364.0
Truck173455,507.0
Truck173515,363.0
Truck173502,394.0
Truck173545,290.0
Truck173506,394.0
Truck173524,354.0
Truck173551,290.0
Truck173518,374.0
Truck173553,290.0
Truck173535,339.0
Truck173534,340.0
Truck173536,335.0
Truck173555,290.0
Truck173508,416.0
Truck173530,361.0
Truck173528,368.0
Truck173533,358.0
Truck173525,384.0
Truck173538,349.0
Truck173532,366.0
Truck173561,299.0
Truck173539,358.0
Truck173556,315.0
Truck173567,290.0
Truck173562,301.0
Truck173563,301.0
Truck173558,312.0
Truck173544,348.0
Truck173483,505.0
Truck173546,345.0
Truck173571,290.0
Truck173552,336.0
Truck173557,326.0
Truck173564,313.0
Truck173548,354.0
Truck173575,290.0
Truck173559,334.0
Truck173531,410.0
Truck173550,360.0
Truck173573,307.0
Truck173543,385.0
Truck173560,341.0
Truck173547,382.0
Truck173569,327.0
Truck173541,399.0
Truck173584,290.0
Truck173574,316.0
Truck173504,492.0
Truck173580,304.0
Truck173582,304.0
Truck173589,290.0
Truck173566,350.0
Truck173590,290.0
Truck173578,323.0
Truck173586,303.0
Truck173554,386.0
Truck173480,574.0
Truck173577,337.0
Truck173579,332.0
Truck173540,430.0
Truck173565,371.0
Truck173581,337.0
Truck173593,308.0
Truck173542,445.0
Truck173604,290.0
Truck173605,290.0
Truck173572,371.0
Truck173599,308.0
Truck173591,330.0
Truck173595,320.0
Truck173606,290.0
Truck173583,356.0
Truck173588,341.0
Truck173610,290.0
Truck173612,290.0
Truck173585,361.0
Truck173587,358.0
Truck173614,290.0
Truck173594,344.0
Truck173597,342.0
Truck173596,343.0
Truck173570,410.0
Truck173618,290.0
Truck173619,290.0
Truck173568,430.0
Truck173601,352.0
Truck173603,348.0
Truck173609,336.0
Truck173622,301.0
Truck173600,357.0
Truck173624,300.0
Truck173602,356.0
Truck173549,494.0
Truck173608,345.0
Truck173613,335.0
Truck173576,431.0
Truck173611,346.0
Truck173627,306.0
Truck173626,307.0
Truck173630,301.0
Truck173629,308.0
Truck173616,345.0
Truck173639,290.0
Truck173615,353.0
Truck173634,303.0
Truck173623,334.0
Truck173638,302.0
Truck173592,419.0
Truck173620,349.0
Truck173607,392.0
Truck173635,323.0
Truck173646,303.0
Truck173631,344.0
Truck173653,290.0
Truck173632,341.0
Truck173647,306.0
Truck173651,304.0
Truck173628,363.0
Truck173633,354.0
Truck173650,310.0
Truck173643,332.0
Truck173652,307.0
Truck173617,398.0
Truck173660,290.0
Truck173656,301.0
Truck173644,332.0
Truck173655,308.0
Truck173640,345.0
Truck173641,347.0
Truck173625,389.0
Truck173621,402.0
Truck173654,325.0
Truck173668,290.0
Truck173645,351.0
Truck173648,342.0
Truck173665,308.0
Truck173669,300.0
Truck173659,330.0
Truck173657,340.0
Truck173677,290.0
Truck173649,366.0
Truck173673,307.0
Truck173672,309.0
Truck173680,300.0
Truck173637,411.0
Truck173662,349.0
Truck173642,401.0
Truck173636,422.0
Truck173683,312.0
Truck173658,374.0
Truck173667,356.0
Truck173675,336.0
Truck173671,350.0
Truck173694,290.0
Truck173695,290.0
Truck173684,326.0
Truck173693,307.0
Truck173701,290.0
Truck173598,549.0
Truck173691,319.0
Truck173661,396.0
Truck173682,343.0
Truck173692,319.0
Truck173699,305.0
Truck173688,333.0
Truck173706,290.0
Truck173707,290.0
Truck173676,371.0
Truck173686,350.0
Truck173697,327.0
Truck173698,328.0
Truck173714,290.0
Truck173690,351.0
Truck173709,308.0
Truck173710,303.0
Truck173708,309.0
Truck173687,365.0
Truck173711,306.0
Truck173712,301.0
Truck173685,372.0
Truck173689,367.0
Truck173681,388.0
Truck173663,436.0
Truck173679,398.0
Truck173674,409.0
Truck173696,354.0
Truck173670,426.0
Truck173678,407.0
Truck173717,313.0
Truck173727,290.0
Truck173716,320.0
Truck173729,290.0
Truck173730,290.0
Truck173724,307.0
Truck173704,360.0
Truck173726,306.0
Truck173723,320.0
Truck173664,466.0
Truck173666,463.0
Truck173733,303.0
Truck173720,335.0
Truck173740,290.0
Truck173728,324.0
Truck173705,387.0
Truck173721,349.0
Truck173745,290.0
Truck173713,380.0
Truck173719,367.0
Truck173731,337.0
Truck173702,408.0
Truck173750,290.0
Truck173722,363.0
Truck173739,323.0
Truck173700,420.0
Truck173737,349.0
Truck173746,325.0
Truck173732,362.0
Truck173763,290.0
Truck173734,362.0
Truck173715,413.0
Truck173736,359.0
Truck173758,308.0
Truck173749,334.0
Truck173761,309.0
Truck173742,357.0
Truck173759,323.0
Truck173769,301.0
Truck173744,363.0
Truck173774,290.0
Truck173777,290.0
Truck173738,391.0
Truck173751,362.0
Truck173755,353.0
Truck173743,385.0
Truck173780,290.0
Truck173764,333.0
Truck173782,290.0
Truck173783,290.0
Truck173756,358.0
Truck173785,290.0
Truck173703,496.0
Truck173786,290.0
Truck173747,395.0
Truck173725,451.0
Truck173770,340.0
Truck173791,290.0
Truck173762,362.0
Truck173771,344.0
Truck173794,290.0
Truck173795,290.0
Truck173765,366.0
Truck173773,349.0
Truck173781,330.0
Truck173797,290.0
Truck173748,414.0
Truck173754,400.0
Truck173792,308.0
Truck173778,345.0
Truck173800,290.0
Truck173789,321.0
Truck173779,347.0
Truck173788,325.0
Truck173796,306.0
Truck173768,385.0
Truck173801,309.0
Truck173793,333.0
Truck173807,301.0
Truck173766,403.0
Truck173772,388.0
Truck173776,380.0
Truck173799,326.0
Truck173752,444.0
Truck173767,417.0
Truck173784,373.0
Truck173817,301.0
Truck173814,310.0
Truck173816,307.0
Truck173824,290.0
Truck173825,290.0
Truck173775,416.0
Truck173818,308.0
Truck173753,474.0
Truck173757,468.0
Truck173811,333.0
Truck173735,524.0
Truck173741,509.0
Truck173790,384.0
Truck173821,309.0
Truck173718,569.0
Truck173808,347.0
Truck173833,290.0
Truck173809,354.0
Truck173815,340.0
Truck173813,346.0
Truck173839,290.0
Truck173829,318.0
Truck173806,375.0
Truck173805,381.0
Truck173828,326.0
Truck173844,290.0
Truck173838,315.0
Truck173843,305.0
Truck173831,342.0
Truck173827,355.0
Truck173836,330.0
Truck173840,320.0
Truck173830,347.0
Truck173832,343.0
Truck173802,424.0
Truck173826,364.0
Truck173857,290.0
Truck173858,290.0
Truck173859,290.0
Truck173848,319.0
Truck173850,315.0
Truck173862,290.0
Truck173863,290.0
Truck173819,402.0
Truck173854,317.0
Truck173760,554.0
Truck173823,399.0
Truck173841,354.0
Truck173870,290.0
Truck173873,290.0
Truck173852,341.0
Truck173869,302.0
Truck173849,354.0
Truck173820,427.0
Truck173842,372.0
Truck173853,348.0
Truck173876,290.0
Truck173877,290.0
Truck173822,426.0
Truck173834,399.0
Truck173868,315.0
Truck173865,327.0
Truck173845,381.0
Truck173883,290.0
Truck173810,472.0
Truck173812,469.0
Truck173798,505.0
Truck173864,340.0
Truck173887,290.0
Truck173861,367.0
Truck173872,339.0
Truck173885,309.0
Truck173892,290.0
Truck173835,442.0
Truck173881,330.0
Truck173896,290.0
Truck173847,418.0
Truck173874,348.0
Truck173878,338.0
Truck173898,290.0
Truck173899,290.0
Truck173891,313.0
Truck173901,290.0
Truck173904,290.0
Truck173905,290.0
Truck173855,417.0
Truck173884,342.0
Truck173803,549.0
Truck173888,334.0
Truck173900,304.0
Truck173866,391.0
Truck173837,468.0
Truck173851,435.0
Truck173909,290.0
Truck173787,601.0
Truck173804,558.0
Truck173846,456.0
Truck173860,421.0
Truck173867,415.0
Truck173903,328.0
Truck173918,290.0
Truck173856,447.0
Truck173871,417.0
Truck173890,370.0
Truck173897,359.0
Truck173925,290.0
Truck173879,407.0
Truck173916,320.0
Truck173923,306.0
Truck173882,408.0
Truck173922,321.0
Truck173915,348.0
Truck173895,399.0
Truck173911,360.0
Truck173924,325.0
Truck173880,442.0
Truck173935,308.0
Truck173889,425.0
Truck173902,394.0
Truck173894,415.0
Truck173875,468.0
Truck173919,358.0
Truck173908,384.0
Truck173947,290.0
Truck173912,385.0
Truck173917,375.0
Truck173941,319.0
Truck173942,315.0
Truck173952,290.0
Truck173948,301.0
Truck173945,312.0
Truck173886,458.0
Truck173910,398.0
Truck173949,306.0
Truck173920,377.0
Truck173946,312.0
Truck173936,338.0
Truck173956,290.0
Truck173950,306.0
Truck173914,401.0
Truck173940,343.0
Truck173930,369.0
Truck173921,395.0
Truck173934,360.0
Truck173927,381.0
Truck173907,434.0
Truck173913,423.0
Truck173928,383.0
Truck173933,373.0
Truck173926,391.0
Truck173929,387.0
Truck173931,385.0
Truck173969,290.0
Truck173959,318.0
Truck173970,290.0
Truck173939,372.0
Truck173965,307.0
Truck173954,349.0
Truck173978,290.0
Truck173972,307.0
Truck173944,380.0
Truck173980,290.0
Truck173977,306.0
Truck173979,302.0
Truck173966,335.0
Truck173984,290.0
Truck173932,422.0
Truck173963,348.0
Truck173975,320.0
Truck173938,413.0
Truck173990,290.0
Truck173967,352.0
Truck173943,413.0
Truck173953,389.0
Truck173962,365.0
Truck173893,545.0
Truck173937,435.0
Truck173994,290.0
Truck173985,322.0
Truck173971,358.0
Truck173998,290.0
Truck173982,331.0
Truck173986,322.0
Truck173961,393.0
Truck173987,329.0
Truck173991,320.0
Truck173997,306.0
Truck173955,413.0
Truck174004,290.0
Truck173951,429.0
Truck173906,546.0
Truck174002,306.0
Truck173968,392.0
Truck173988,342.0
Truck174011,290.0
Truck173960,425.0
Truck174008,305.0
Truck173983,372.0
Truck173995,342.0
Truck173958,434.0
Truck173981,381.0
Truck174013,301.0
Truck174017,303.0
Truck174022,290.0
Truck174023,290.0
Truck174000,348.0
Truck174025,290.0
Truck173989,381.0
Truck174027,290.0
Truck173996,370.0
Truck174029,290.0
Truck173973,431.0
Truck174009,345.0
Truck174030,290.0
Truck174021,316.0
Truck174005,357.0
Truck173974,433.0
Truck174010,344.0
Truck173993,392.0
Truck173964,468.0
Truck174028,308.0
Truck174026,318.0
Truck173992,404.0
Truck174007,370.0
Truck174006,372.0
Truck174024,327.0
Truck174036,301.0
Truck174034,308.0
Truck174043,290.0
Truck174019,364.0
Truck174018,376.0
Truck174055,290.0
Truck173976,491.0
Truck174037,341.0
Truck174058,290.0
Truck174059,290.0
Truck174015,402.0
Truck174038,345.0
Truck174060,290.0
Truck174003,437.0
Truck174035,358.0
Truck174063,290.0
Truck174033,366.0
Truck174051,321.0
Truck174040,352.0
Truck174020,403.0
Truck174014,425.0
Truck174057,320.0
Truck174042,360.0
Truck174012,437.0
Truck174068,301.0
Truck173957,583.0
Truck173999,478.0
Truck174048,355.0
Truck174075,290.0
Truck174053,346.0
Truck174056,342.0
Truck174032,403.0
Truck174064,324.0
Truck174071,309.0
Truck174065,325.0
Truck174066,322.0
Truck174054,354.0
Truck174077,300.0
Truck174052,365.0
Truck174083,290.0
Truck174067,331.0
Truck174001,498.0
Truck174069,329.0
Truck174073,320.0
Truck174049,381.0
Truck174047,392.0
Truck174084,301.0
Truck174044,402.0
Truck174090,290.0
Truck174041,418.0
Truck174039,424.0
Truck174050,394.0
Truck174074,337.0
Truck174061,381.0
Truck174076,341.0
Truck174045,425.0
Truck174098,290.0
Truck174099,290.0
Truck174031,461.0
Truck174070,361.0
Truck174078,342.0
Truck174087,323.0
Truck174095,307.0
Truck174085,338.0
Truck174104,290.0
Truck174105,290.0
Truck174094,319.0
Truck174108,290.0
Truck174109,290.0
Truck174072,384.0
Truck174102,309.0
Truck174111,290.0
Truck174106,305.0
Truck174112,290.0
Truck174079,380.0
Truck174081,378.0
Truck174101,329.0
Truck174091,356.0
Truck174119,290.0
Truck174107,324.0
Truck174103,335.0
Truck174114,305.0
Truck174115,306.0
Truck174046,484.0
Truck174088,381.0
Truck174089,387.0
Truck174120,311.0
Truck174080,412.0
Truck174123,307.0
Truck174062,459.0
Truck174016,578.0
Truck174086,403.0
Truck174093,388.0
Truck174096,379.0
Truck174118,327.0
Truck174113,348.0
Truck174082,425.0
Truck174100,382.0
Truck174126,317.0
Truck174130,308.0
Truck174116,346.0
Truck174131,312.0
Truck174135,304.0
Truck174121,340.0
Truck174125,337.0
Truck174140,300.0
Truck174138,309.0
Truck174117,365.0
Truck174127,346.0
Truck174141,316.0
Truck174122,364.0
Truck174147,305.0
Truck174128,361.0
Truck174092,452.0
Truck174129,364.0
Truck174144,325.0
Truck174152,306.0
Truck174136,348.0
Truck174097,451.0
Truck174154,311.0
Truck174132,369.0
Truck174145,340.0
Truck174159,305.0
Truck174143,347.0
Truck174162,300.0
Truck174161,306.0
Truck174134,380.0
Truck174153,335.0
Truck174171,290.0
Truck174150,343.0
Truck174139,380.0
Truck174157,336.0
Truck174151,354.0
Truck174165,321.0
Truck174137,392.0
Truck174160,332.0
Truck174156,348.0
Truck174166,324.0
Truck174149,373.0
Truck174172,317.0
Truck174175,319.0
Truck174177,320.0
Truck174163,360.0
Truck174164,356.0
Truck174174,331.0
Truck174169,349.0
Truck174192,290.0
Truck174133,441.0
Truck174173,342.0
Truck174158,378.0
Truck174180,325.0
Truck174182,323.0
Truck174188,312.0
Truck174124,473.0
Truck174170,361.0
Truck174181,341.0
Truck174167,380.0
Truck174204,290.0
Truck174146,436.0
Truck174183,346.0
Truck174178,357.0
Truck174190,328.0
Truck174201,305.0
Truck174197,317.0
Truck174176,368.0
Truck174142,457.0
Truck174189,342.0
Truck174185,353.0
Truck174205,305.0
Truck174110,545.0
Truck174168,400.0
Truck174212,290.0
Truck174194,336.0
Truck174211,303.0
Truck174155,445.0
Truck174198,335.0
Truck174186,373.0
Truck174221,290.0
Truck174187,379.0
